user_id,archetype,secondary_archetype,secondary_archetype_weight,danger_preference,luxury_preference,novelty_preference,historical_preference,technology_preference,nature_preference,fantasy_preference,space_preference,power_preference,budget_log10,budget_tier,price_sensitivity,popularity_preference,exploration_tendency,impulsiveness,activity_level,activity_tier,catalog_version,user_generation_version,generation_seed,created_at
synthetic-user-v1-000879,Luxury Collector,Nature Explorer,0.3597,0.6045,0.62,0.6333,0.8616,0.1752,0.6894,0.39,0.2503,0.8038,15.6622,high,0.8074,0.8602,0.1368,0.2702,0.3969,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:38Z
synthetic-user-v1-000880,Space Enthusiast,Fantasy Lover,0.2904,0.495,0.3902,0.6699,0.5397,0.2415,0.4011,0.3384,0.6406,0.6877,22.9047,ultra_high,0.3231,0.6555,0.6515,0.1596,0.4584,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:39Z
synthetic-user-v1-000881,Fantasy Lover,Luxury Collector,0.255,0.5691,0.2347,0.8916,0.598,0.5675,0.3441,0.6161,0.3036,0.7963,15.3918,high,0.3356,0.4996,0.558,0.6586,0.7142,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:40Z
synthetic-user-v1-000882,Eclectic Browser,,0.0,0.4586,0.2339,0.7102,0.5297,0.3692,0.5676,0.5947,0.3997,0.3799,15.7576,high,0.3278,0.1288,0.6329,0.2356,0.4935,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:41Z
synthetic-user-v1-000883,Nature Explorer,,0.0,0.261,0.5443,0.533,0.6338,0.5123,0.937,0.4692,0.6485,0.619,16.9411,high,0.4899,0.4401,0.9198,0.1859,0.6754,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:42Z
synthetic-user-v1-000884,Fantasy Lover,Tech Futurist,0.2371,0.5726,0.5731,1.0,0.3427,0.2335,0.5071,0.5267,0.4104,0.5712,15.5115,high,0.6518,0.3839,0.8062,0.693,0.4475,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:43Z
synthetic-user-v1-000885,Nature Explorer,Fantasy Lover,0.2373,0.4998,0.1672,0.7349,0.4386,0.4461,0.7028,0.5316,0.3236,0.6495,11.794,medium,0.4462,0.1365,0.548,0.6978,0.5337,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:44Z
synthetic-user-v1-000886,Eclectic Browser,,0.0,0.7702,0.6979,0.8559,0.4552,0.5867,0.4522,0.4464,0.9264,0.4639,14.5032,medium,0.3659,0.6681,0.6771,0.2421,0.6485,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:45Z
synthetic-user-v1-000887,History Collector,Tech Futurist,0.2613,0.1715,0.4246,0.8146,0.5569,0.7484,0.5842,0.5706,0.1887,0.6279,18.2197,high,0.5116,0.458,0.6985,0.4732,0.5208,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:46Z
synthetic-user-v1-000888,Tech Futurist,,0.0,0.5583,0.6934,0.8202,0.5841,1.0,0.333,0.5068,0.5728,0.8372,13.6927,medium,0.4253,0.1728,0.9039,0.7357,0.8031,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:47Z
synthetic-user-v1-000889,Eclectic Browser,,0.0,0.5682,0.5263,0.4132,0.208,0.7485,0.8283,0.6422,0.4264,0.5785,13.7288,medium,0.3429,0.3162,0.9683,0.8886,0.6785,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:48Z
synthetic-user-v1-000890,Thrill Seeker,,0.0,0.8663,0.218,0.6578,0.457,0.248,0.7713,0.4464,0.3981,0.9414,7.2,low,0.0,0.6781,0.951,0.7188,0.5909,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:49Z
synthetic-user-v1-000891,Fantasy Lover,,0.0,0.5768,0.3962,1.0,0.3919,0.2065,0.2769,0.8754,0.121,0.6212,17.8745,high,0.677,0.0066,0.627,0.6968,0.712,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:50Z
synthetic-user-v1-000892,Tech Futurist,,0.0,0.3994,0.562,0.5834,0.1395,1.0,0.3719,0.1014,0.4253,0.8236,11.6083,medium,0.5481,0.6608,0.4571,0.0,0.854,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:51Z
synthetic-user-v1-000893,Eclectic Browser,Curious Generalist,0.3765,0.8273,0.5879,0.5895,0.578,0.475,0.462,0.6481,0.5018,0.7966,10.6709,low,0.1586,0.5262,0.7698,0.7622,0.8102,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:52Z
synthetic-user-v1-000894,Luxury Collector,History Collector,0.3267,0.3447,0.574,0.6783,0.6373,0.3153,0.4046,0.6366,0.217,0.4912,13.0257,medium,0.8614,1.0,0.1852,0.0,0.2743,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:53Z
synthetic-user-v1-000895,Nature Explorer,,0.0,0.6871,0.2125,0.5945,0.3493,0.0532,1.0,0.5122,0.5752,0.7484,12.0535,medium,0.5339,0.415,0.6988,0.4522,0.7196,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:54Z
synthetic-user-v1-000896,Curious Generalist,,0.0,0.7875,0.5569,0.5492,0.7231,0.7467,0.6833,0.6658,0.6466,0.3809,11.5685,medium,0.84,0.6567,0.8339,0.3204,0.3698,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:55Z
synthetic-user-v1-000897,Fantasy Lover,,0.0,0.4422,0.5671,0.5808,0.4321,0.0826,0.3046,0.6638,0.462,0.6293,10.3876,low,0.6099,0.3837,0.6911,0.8234,0.6005,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:56Z
synthetic-user-v1-000898,Fantasy Lover,Space Enthusiast,0.2758,0.5019,0.8085,0.4299,0.351,0.6332,0.1227,0.7076,0.384,0.4984,15.0785,high,0.4257,0.3418,0.5515,0.5313,0.3952,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:57Z
synthetic-user-v1-000899,Thrill Seeker,,0.0,1.0,0.544,0.965,0.4145,0.5698,0.8868,0.3904,0.0185,0.5163,7.2,low,0.1634,0.4092,0.8384,0.5907,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:58Z
synthetic-user-v1-000900,Eclectic Browser,,0.0,0.4841,0.4813,0.37,0.7298,0.488,0.6415,0.377,0.3532,0.4533,15.3269,high,0.4697,0.5883,0.66,0.3243,0.8868,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:14:59Z
synthetic-user-v1-000901,Fantasy Lover,Thrill Seeker,0.2406,0.4981,0.479,0.5635,0.533,0.2205,0.2163,0.8497,0.2588,0.7442,9.6822,low,0.3617,0.5105,0.7974,0.6987,0.7488,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:00Z
synthetic-user-v1-000902,Eclectic Browser,,0.0,0.3236,0.4842,0.6003,0.1978,0.6579,0.6801,0.4679,0.5883,0.6613,15.9171,high,0.469,0.8671,0.604,0.6281,0.6858,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:01Z
synthetic-user-v1-000903,Space Enthusiast,,0.0,0.6412,0.6807,0.8327,0.293,0.4805,0.4019,0.4528,0.7992,0.7532,24.9241,absurd,0.3335,0.6286,0.4456,0.5506,0.5714,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:02Z
synthetic-user-v1-000904,History Collector,,0.0,0.0713,0.8338,0.8139,0.8605,0.5424,0.2027,0.1446,0.385,0.4219,12.6109,medium,0.5837,0.5305,0.3623,0.0,0.4313,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:03Z
synthetic-user-v1-000905,Eclectic Browser,,0.0,0.4782,0.4908,0.5959,0.3582,0.8431,0.6839,0.6021,0.0,0.5825,12.9984,medium,0.6186,0.7091,0.6988,0.7354,0.6332,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:04Z
synthetic-user-v1-000906,History Collector,,0.0,0.0911,0.7258,0.5577,0.9287,0.2579,0.5641,0.6301,0.4986,0.3585,18.188,high,0.3678,0.2841,0.3497,0.0462,0.4546,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:05Z
synthetic-user-v1-000907,Luxury Collector,,0.0,0.4543,0.8904,0.3492,0.6322,0.4701,0.3157,0.3994,0.3115,0.7858,16.596,high,0.5844,0.6538,0.2959,0.4497,0.3484,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:06Z
synthetic-user-v1-000908,Nature Explorer,Space Enthusiast,0.3464,0.4556,0.5124,0.7168,0.6885,0.1418,0.9076,0.2765,0.5281,0.44,16.3624,high,0.5664,0.2708,0.6574,0.4432,0.7947,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:07Z
synthetic-user-v1-000909,Tech Futurist,,0.0,0.6942,0.6377,0.8348,0.3672,0.7247,0.5199,0.2312,0.4387,0.643,19.8365,high,0.3581,0.5782,0.7533,0.4302,0.6175,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:08Z
synthetic-user-v1-000910,Thrill Seeker,Space Enthusiast,0.2911,0.837,0.6698,0.53,0.3499,0.4586,0.5968,0.2841,0.6254,0.7778,12.6265,medium,0.2062,0.3898,0.7276,0.8426,0.4356,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:09Z
synthetic-user-v1-000911,Thrill Seeker,,0.0,0.9607,0.4097,0.7208,0.4018,0.5947,0.4393,0.3933,0.2344,1.0,10.5324,low,0.2206,0.447,0.4777,0.8674,0.7355,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:10Z
synthetic-user-v1-000912,Curious Generalist,,0.0,0.3954,0.461,0.5724,0.456,0.3438,0.6019,0.5178,0.5589,0.5244,13.9981,medium,0.4431,0.674,0.5668,0.6073,0.7366,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:11Z
synthetic-user-v1-000913,Luxury Collector,,0.0,0.3289,0.9064,0.8925,0.4797,0.4865,0.3841,0.8485,0.3571,0.486,17.8311,high,0.6771,0.6565,0.3421,0.2821,0.5385,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:12Z
synthetic-user-v1-000914,Thrill Seeker,,0.0,0.8368,0.5856,0.7019,0.342,0.454,0.6314,0.5224,0.3346,0.9774,13.7335,medium,0.2536,0.8187,0.8683,0.5518,0.6041,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:13Z
synthetic-user-v1-000915,Luxury Collector,,0.0,0.3643,1.0,0.5532,0.7183,0.6369,0.5763,0.6167,0.2908,0.2655,16.6509,high,0.4197,0.8409,0.2438,0.5386,0.3598,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:14Z
synthetic-user-v1-000916,Curious Generalist,,0.0,0.5686,0.6843,0.6181,0.4322,0.5646,0.5345,0.6928,0.719,0.7289,14.4779,medium,0.7357,0.6966,0.7086,0.1253,0.7421,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:15Z
synthetic-user-v1-000917,Space Enthusiast,,0.0,0.5361,0.569,0.961,0.2302,0.5906,0.4756,0.1316,1.0,0.6603,21.4551,ultra_high,0.3957,0.2526,0.5852,0.3452,0.3455,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:16Z
synthetic-user-v1-000918,Power Seeker,Curious Generalist,0.3737,0.4536,0.7004,0.7247,0.5573,0.5638,0.2973,0.5264,0.4977,0.7847,17.8727,high,0.6413,0.6157,0.3181,1.0,0.4927,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:17Z
synthetic-user-v1-000919,Eclectic Browser,,0.0,0.4734,0.5053,0.6361,0.5261,0.5699,0.5983,0.4639,0.6088,0.7225,11.5171,medium,0.5572,0.3065,0.7003,0.6523,0.3949,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:18Z
synthetic-user-v1-000920,Fantasy Lover,,0.0,0.7471,0.8487,0.7196,0.5169,0.1345,0.5215,1.0,0.6549,0.5443,15.319,high,0.3505,0.5595,0.6204,0.628,0.2088,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:19Z
synthetic-user-v1-000921,Curious Generalist,History Collector,0.3399,0.4189,0.5874,0.7472,0.6218,0.3356,0.582,0.3626,0.5853,0.5525,9.161,low,0.6291,0.5036,0.5897,0.4794,0.7779,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:20Z
synthetic-user-v1-000922,Curious Generalist,,0.0,0.5319,0.3578,0.5173,0.576,0.4984,0.4711,0.2473,0.6217,0.364,14.4714,medium,0.5529,1.0,0.9588,0.6207,0.5639,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:21Z
synthetic-user-v1-000923,Fantasy Lover,Thrill Seeker,0.2076,0.4213,0.4077,0.571,0.3385,0.6156,0.2679,0.5974,0.2985,0.7042,13.0859,medium,0.4968,0.6556,0.7877,0.3043,0.3416,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:22Z
synthetic-user-v1-000924,Eclectic Browser,Power Seeker,0.3911,0.4546,0.6567,0.8246,0.6562,0.5019,0.4023,0.5283,0.639,0.4544,13.0952,medium,0.3743,0.2791,0.6949,0.4906,0.7079,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:23Z
synthetic-user-v1-000925,Nature Explorer,,0.0,0.6258,0.5242,0.6409,0.4242,0.3352,0.7675,0.531,0.1423,0.5844,12.0486,medium,0.6699,0.0,0.8152,0.4328,0.6029,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:24Z
synthetic-user-v1-000926,History Collector,,0.0,0.3173,0.8073,0.3222,0.7581,0.1498,0.4338,0.2751,0.442,0.2706,8.7581,low,0.8178,0.5168,0.3058,0.0462,0.3027,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:25Z
synthetic-user-v1-000927,Luxury Collector,,0.0,0.0,0.8559,0.2836,0.4254,0.5334,0.3799,0.448,0.3916,0.7177,13.4583,medium,0.4778,0.6963,0.3019,0.3727,0.3431,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:26Z
synthetic-user-v1-000928,Luxury Collector,,0.0,0.2647,0.77,0.6536,0.5076,0.4593,0.7021,0.7457,0.5245,0.49,16.3278,high,1.0,0.6681,0.0467,0.6708,0.3393,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:27Z
synthetic-user-v1-000929,Nature Explorer,,0.0,0.4938,0.3938,0.4586,0.4385,0.1788,1.0,0.3479,0.2614,0.5771,16.0814,high,0.7938,0.3745,0.4538,0.599,0.534,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:28Z
synthetic-user-v1-000930,Nature Explorer,,0.0,0.3831,0.432,0.5041,0.6009,0.4855,0.7035,0.2305,0.0898,0.561,7.2,low,0.8059,0.263,0.6264,0.2615,0.2717,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:29Z
synthetic-user-v1-000931,Luxury Collector,,0.0,0.3304,0.9495,0.6369,0.5612,0.4117,0.3819,0.3124,0.4626,0.5055,15.7749,high,0.5823,0.8021,0.1268,0.3919,0.2013,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:30Z
synthetic-user-v1-000932,Space Enthusiast,,0.0,0.7529,0.5922,0.5453,0.4657,0.3838,0.4223,0.2087,0.8471,0.6269,18.0163,high,0.1895,0.3172,0.4586,0.6264,0.4548,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:31Z
synthetic-user-v1-000933,Nature Explorer,,0.0,0.6158,0.3132,0.6012,0.6707,0.3804,1.0,0.3832,0.4691,0.4288,13.6629,medium,0.5083,0.3609,0.9737,0.3403,0.8066,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:32Z
synthetic-user-v1-000934,Curious Generalist,Tech Futurist,0.2532,0.6937,0.3426,0.798,0.4834,0.6545,0.0451,0.6639,0.405,0.6214,18.1608,high,0.4928,0.5096,1.0,0.5323,0.5327,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:33Z
synthetic-user-v1-000935,History Collector,Eclectic Browser,0.2429,0.5307,0.4497,0.5745,0.5261,0.2252,0.7263,0.1954,0.143,0.88,16.4456,high,0.5714,0.4955,0.6595,0.4541,0.4211,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:34Z
synthetic-user-v1-000936,Curious Generalist,,0.0,0.4099,0.648,0.6533,0.4532,0.4953,0.3808,0.7717,0.5754,0.5532,16.5166,high,0.5159,0.6453,0.7278,0.5438,0.4693,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:35Z
synthetic-user-v1-000937,Tech Futurist,,0.0,0.5828,0.6007,0.7407,0.3872,0.722,0.2335,0.6477,0.5738,0.2893,13.6532,medium,0.1631,0.7074,0.7396,0.2051,0.6152,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:36Z
synthetic-user-v1-000938,Tech Futurist,,0.0,0.4163,0.1966,0.6341,0.3087,0.5517,0.1033,0.4482,0.5235,0.6773,12.5268,medium,0.8241,0.6006,0.7743,0.294,0.8353,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:37Z
synthetic-user-v1-000939,Fantasy Lover,,0.0,0.2784,0.2829,0.5076,0.417,0.0692,0.2909,0.8728,0.7552,0.5038,14.5356,medium,0.6105,0.4057,0.7658,0.6379,0.1434,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:38Z
synthetic-user-v1-000940,Curious Generalist,,0.0,0.4565,0.5202,0.7584,0.4784,0.4546,0.3365,0.3422,0.4562,0.4898,13.1905,medium,0.361,0.7628,0.4661,0.6888,0.3605,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:39Z
synthetic-user-v1-000941,Power Seeker,,0.0,0.7285,0.6477,0.6166,0.4278,0.6485,0.2473,0.5887,0.1521,0.917,21.0126,ultra_high,0.4588,0.8323,0.5838,0.708,0.4103,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:40Z
synthetic-user-v1-000942,Eclectic Browser,Luxury Collector,0.2015,0.6817,0.8055,0.7121,0.2435,0.4164,0.4113,0.9823,0.5157,0.6297,24.5683,absurd,0.3974,0.3488,1.0,0.3524,0.3468,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:41Z
synthetic-user-v1-000943,Nature Explorer,,0.0,0.3106,0.4488,0.5405,0.6316,0.4359,1.0,0.4264,0.2919,0.623,9.891,low,0.6926,0.5437,0.7559,0.7071,0.3806,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:42Z
synthetic-user-v1-000944,Space Enthusiast,,0.0,0.4204,0.6274,0.8978,0.2493,0.5538,0.5131,0.6291,0.8517,0.7427,19.3334,high,0.2022,0.3503,0.5431,0.5914,0.6347,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:43Z
synthetic-user-v1-000945,Luxury Collector,Nature Explorer,0.3207,0.1562,1.0,0.9631,0.5828,0.135,0.7096,0.4899,0.4326,0.6953,21.1137,ultra_high,0.7059,0.4592,0.3757,0.3001,0.0263,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:44Z
synthetic-user-v1-000946,Space Enthusiast,,0.0,0.5798,0.5946,0.7356,0.4942,0.7219,0.57,0.3427,1.0,0.4137,21.41,ultra_high,0.4988,0.334,0.6399,0.4491,0.4444,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:45Z
synthetic-user-v1-000947,Curious Generalist,,0.0,0.4254,0.5124,0.2353,0.2799,0.3344,0.552,0.4115,0.4418,0.7247,16.3792,high,0.4295,0.8982,0.5081,0.625,0.6754,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:46Z
synthetic-user-v1-000948,History Collector,Power Seeker,0.3585,0.4303,0.7958,0.3807,0.6561,0.4563,0.5449,0.5025,0.3465,0.7849,15.9296,high,0.5498,0.5898,0.2839,0.0047,0.0676,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:47Z
synthetic-user-v1-000949,Curious Generalist,,0.0,0.3257,0.4941,0.4456,0.7589,0.7437,0.9297,0.6039,0.4482,0.7057,17.7238,high,0.42,0.4881,0.7928,0.6425,0.5054,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:48Z
synthetic-user-v1-000950,Thrill Seeker,Curious Generalist,0.3352,0.3179,0.3335,0.7585,0.2306,0.6655,0.5424,0.5397,0.5216,0.9909,17.0173,high,0.45,0.6944,0.4482,0.9311,0.9788,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:49Z
synthetic-user-v1-000951,Space Enthusiast,,0.0,0.4627,0.1217,0.6279,0.1771,0.687,0.4383,0.0946,0.9641,0.5906,18.2709,high,0.6821,0.5699,0.4116,0.8447,0.5005,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:50Z
synthetic-user-v1-000952,Power Seeker,,0.0,0.7317,0.5491,0.707,0.6429,0.6302,0.368,0.3224,0.7276,0.9955,16.1748,high,0.3011,0.7325,0.3083,0.9698,0.5393,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:51Z
synthetic-user-v1-000953,Eclectic Browser,Tech Futurist,0.265,0.2645,0.4366,0.6776,0.7825,0.5858,0.5993,0.5322,0.5694,0.8067,12.7787,medium,0.3935,0.8115,0.9738,0.3591,0.604,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:52Z
synthetic-user-v1-000954,Eclectic Browser,,0.0,0.6493,0.6536,0.7687,0.6091,0.551,0.5634,0.8382,0.4708,0.6663,18.4888,high,0.625,0.1447,0.7429,0.3697,0.7331,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:53Z
synthetic-user-v1-000955,Thrill Seeker,,0.0,0.6033,0.506,0.9192,0.463,0.2751,0.3345,0.4189,0.2409,0.6991,10.2918,low,0.1699,0.3222,0.7292,0.6283,0.2547,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:54Z
synthetic-user-v1-000956,Space Enthusiast,,0.0,0.4618,0.1413,0.4923,0.1072,0.6121,0.7038,0.1698,0.7488,0.5004,23.9224,ultra_high,0.3148,0.2517,0.8926,0.6839,0.551,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:55Z
synthetic-user-v1-000957,Thrill Seeker,,0.0,0.8672,0.5364,0.8576,0.0242,0.6788,0.6031,0.6853,0.3227,0.7887,12.9236,medium,0.5122,0.4891,0.9345,0.6738,0.7658,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:56Z
synthetic-user-v1-000958,Fantasy Lover,,0.0,0.5341,0.6056,0.7836,0.3572,0.1895,0.7132,0.9376,0.5021,0.9558,12.458,medium,0.7393,0.2167,0.6052,0.3221,0.6373,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:57Z
synthetic-user-v1-000959,Eclectic Browser,History Collector,0.2242,0.5464,0.515,0.7016,0.9025,0.7548,0.5794,0.422,0.5926,0.8295,19.3422,high,0.4466,0.371,0.6174,0.6536,0.406,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:58Z
synthetic-user-v1-000960,Power Seeker,,0.0,0.4965,0.6867,0.6447,0.4365,0.6982,0.4583,0.4236,0.5417,0.8218,11.9871,medium,0.1399,0.4716,0.6151,0.8417,0.5147,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:15:59Z
synthetic-user-v1-000961,Power Seeker,Luxury Collector,0.2553,0.6369,0.4168,0.5417,0.4835,0.4671,0.5706,0.6708,0.4093,0.7812,17.2833,high,0.3071,0.8788,0.4232,0.7245,0.9426,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:00Z
synthetic-user-v1-000962,Curious Generalist,Nature Explorer,0.3887,0.1284,0.6754,0.5573,0.4463,0.4508,0.9088,0.4583,0.0349,0.6925,12.9596,medium,0.5758,0.5659,0.429,0.1242,0.3857,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:01Z
synthetic-user-v1-000963,Luxury Collector,Eclectic Browser,0.3418,0.3129,0.4201,1.0,0.3929,0.6815,0.473,0.4487,0.5824,0.7505,10.4176,low,0.822,0.9602,0.4048,0.1674,0.4404,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:02Z
synthetic-user-v1-000964,Power Seeker,Fantasy Lover,0.3096,0.785,0.5773,0.7495,0.2776,0.4438,0.3335,0.5838,0.1833,0.6435,14.8192,medium,0.0849,0.6022,0.3704,0.6446,0.6108,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:03Z
synthetic-user-v1-000965,Space Enthusiast,,0.0,0.4053,0.3515,0.7323,0.3191,0.943,0.5552,0.213,0.9258,0.6955,17.2641,high,0.395,0.5025,0.5675,0.55,0.6012,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:04Z
synthetic-user-v1-000966,Nature Explorer,,0.0,0.4302,0.3932,0.4698,0.612,0.0966,0.6132,0.1591,0.3607,0.5254,16.2715,high,1.0,0.3658,0.8579,0.2647,0.5582,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:05Z
synthetic-user-v1-000967,History Collector,Eclectic Browser,0.3568,0.3283,0.7622,0.663,0.723,0.2863,0.5361,0.6826,0.4932,0.3998,16.7177,high,0.7287,0.1195,0.2965,0.2415,0.4682,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:06Z
synthetic-user-v1-000968,Eclectic Browser,Power Seeker,0.388,0.5443,0.4547,0.716,0.7224,0.8526,0.4042,0.7644,0.2299,0.7818,19.8842,high,0.4323,0.7707,0.8102,0.6858,0.3904,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:07Z
synthetic-user-v1-000969,History Collector,,0.0,0.3039,0.7896,0.2174,0.9065,0.2232,0.7525,0.5965,0.4604,0.7445,20.9956,ultra_high,0.9253,0.4215,0.3467,0.3029,0.2123,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:08Z
synthetic-user-v1-000970,Thrill Seeker,,0.0,0.8124,0.7253,0.5853,0.0,0.6903,0.5133,0.4678,0.5838,0.9841,9.657,low,0.4066,0.657,0.6044,1.0,0.7211,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:09Z
synthetic-user-v1-000971,Fantasy Lover,,0.0,0.619,0.5622,0.3373,0.4312,0.3914,0.2672,0.7747,0.0843,0.6852,13.6208,medium,0.5413,0.8942,0.4952,0.6237,0.3735,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:10Z
synthetic-user-v1-000972,Fantasy Lover,,0.0,0.4015,0.6988,0.7739,0.2512,0.2553,0.4265,0.8478,0.0,0.4845,7.5551,low,0.5189,0.4631,0.6909,0.4924,0.3082,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:11Z
synthetic-user-v1-000973,Fantasy Lover,Eclectic Browser,0.3495,0.7067,0.5801,1.0,0.3759,0.1471,0.5416,0.8071,0.4366,0.3582,13.2798,medium,0.2907,0.7269,0.666,0.8828,0.3038,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:16:12Z
